SKU_ID,Month,Units_Sold,Revenue_USD,COGS_USD,Gross_Profit_USD
CE-0062,2024-01,799,489227.7,377839.11,111388.59
CE-0062,2024-02,1026,628219.8,485185.14,143034.66
CE-0062,2024-03,1284,786193.2,607190.76,179002.44
CE-0062,2024-04,1111,680265.3,525380.79,154884.51
CE-0062,2024-05,1176,720064.8,556118.64,163946.16
CE-0062,2024-06,1437,879875.1,679542.93,200332.17
CE-0062,2024-07,1314,804562.2,621377.46,183184.74
CE-0062,2024-08,1386,848647.8,655425.54,193222.26
CE-0062,2024-10,1083,663120.9,512139.87,150981.03
CE-0062,2024-11,1374,841300.2,649750.86,191549.34
CE-0062,2024-12,1415,866404.5,669139.35,197265.15
CE-0062,2025-01,960,587808.0,453974.4,133833.6
CE-0063,2023-01,53,18596.11,12226.04,6370.07
CE-0063,2023-02,54,18946.98,12456.72,6490.26
CE-0063,2023-03,73,25613.51,16839.64,8773.87
CE-0063,2023-04,68,23859.16,15686.24,8172.92
CE-0063,2023-05,65,22806.55,14994.2,7812.35
CE-0063,2023-06,81,28420.47,18685.08,9735.39
CE-0063,2023-07,82,28771.34,18915.76,9855.58
CE-0063,2023-08,70,24560.9,16147.6,8413.3
CE-0063,2023-09,59,20701.33,13610.12,7091.21
CE-0063,2023-10,78,27367.86,17993.04,9374.82
CE-0063,2023-11,103,36139.61,23760.04,12379.57
CE-0063,2023-12,91,31929.17,20991.88,10937.29
CE-0063,2024-01,60,21052.2,13840.8,7211.4
CE-0063,2024-02,53,18596.11,12226.04,6370.07
CE-0063,2024-03,73,25613.51,16839.64,8773.87
CE-0063,2024-04,69,24210.03,15916.92,8293.11
CE-0063,2024-05,65,22806.55,14994.2,7812.35
CE-0063,2024-06,65,22806.55,14994.2,7812.35
CE-0063,2024-07,82,28771.34,18915.76,9855.58
CE-0063,2024-08,77,27016.99,17762.36,9254.63
CE-0063,2024-10,64,22455.68,14763.52,7692.16
CE-0063,2024-11,85,29823.95,19607.8,10216.15
CE-0063,2024-12,90,31578.3,20761.2,10817.1
CE-0063,2025-01,49,17192.63,11303.32,5889.31
CE-0064,2023-01,365,215897.5,157804.1,58093.4
CE-0064,2023-02,299,176858.5,129269.66,47588.84
CE-0064,2023-03,369,218263.5,159533.46,58730.04
CE-0064,2023-04,456,269724.0,197147.04,72576.96
CE-0064,2023-05,443,262034.5,191526.62,70507.88
CE-0064,2023-06,522,308763.0,225681.48,83081.52
CE-0064,2023-07,402,237783.0,173800.68,63982.32
CE-0064,2023-08,448,264992.0,193688.32,71303.68
CE-0064,2023-09,441,260851.5,190661.94,70189.56
CE-0064,2023-10,424,250796.0,183312.16,67483.84
CE-0064,2023-11,494,292201.0,213575.96,78625.04
CE-0064,2023-12,583,344844.5,252054.22,92790.28
CE-0064,2024-01,315,186322.5,136187.1,50135.4
CE-0064,2024-02,366,216489.0,158236.44,58252.56
CE-0064,2024-03,428,253162.0,185041.52,68120.48
CE-0064,2024-04,366,216489.0,158236.44,58252.56
CE-0064,2024-05,359,212348.5,155210.06,57138.44
CE-0064,2024-06,420,248430.0,181582.8,66847.2
CE-0064,2024-07,477,282145.5,206226.18,75919.32
CE-0064,2024-08,428,253162.0,185041.52,68120.48
CE-0064,2024-10,414,244881.0,178988.76,65892.24
CE-0064,2024-11,514,304031.0,222222.76,81808.24
CE-0064,2024-12,525,310537.5,226978.5,83559.0
CE-0064,2025-01,320,189280.0,138348.8,50931.2
CE-0065,2023-01,291,67570.2,44106.87,23463.33
CE-0065,2023-02,316,73375.2,47896.12,25479.08
CE-0065,2023-03,334,77554.8,50624.38,26930.42
CE-0065,2023-04,328,76161.6,49714.96,26446.64
CE-0065,2023-05,415,96363.0,62901.55,33461.45
CE-0065,2023-06,381,88468.2,57748.17,30720.03
CE-0065,2023-07,395,91719.0,59870.15,31848.85
CE-0065,2023-08,364,84520.8,55171.48,29349.32
CE-0065,2023-09,395,91719.0,59870.15,31848.85
CE-0065,2023-10,431,100078.2,65326.67,34751.53
CE-0065,2023-11,526,122137.2,79725.82,42411.38
CE-0065,2023-12,572,132818.4,86698.04,46120.36
CE-0065,2024-01,280,65016.0,42439.6,22576.4
CE-0065,2024-02,287,66641.4,43500.59,23140.81
CE-0065,2024-03,363,84288.6,55019.91,29268.69
CE-0065,2024-04,415,96363.0,62901.55,33461.45
CE-0065,2024-05,375,87075.0,56838.75,30236.25
CE-0065,2024-06,404,93808.8,61234.28,32574.52
CE-0065,2024-07,390,90558.0,59112.3,31445.7
CE-0065,2024-08,428,99381.6,64871.96,34509.64
CE-0065,2024-10,351,81502.2,53201.07,28301.13
CE-0065,2024-11,458,106347.6,69419.06,36928.54
CE-0065,2024-12,535,124227.0,81089.95,43137.05
CE-0065,2025-01,275,63855.0,41681.75,22173.25
CE-0066,2023-01,456,477162.96,420035.28,57127.68
CE-0066,2023-02,448,468791.68,412666.24,56125.44
CE-0066,2023-03,653,683305.73,601497.89,81807.84
CE-0066,2023-04,531,555643.71,489120.03,66523.68
CE-0066,2023-05,656,686444.96,604261.28,82183.68
CE-0066,2023-06,758,793178.78,698216.54,94962.24
CE-0066,2023-07,703,735626.23,647554.39,88071.84
CE-0066,2023-08,652,682259.32,600576.76,81682.56
CE-0066,2023-09,542,567154.22,499252.46,67901.76
CE-0066,2023-10,647,677027.27,595971.11,81056.16
CE-0066,2023-11,866,906191.06,797698.58,108492.48
CE-0066,2023-12,892,933397.72,821647.96,111749.76
CE-0066,2024-01,417,436352.97,384111.21,52241.76
CE-0066,2024-02,471,492859.11,433852.23,59006.88
CE-0066,2024-03,633,662377.53,583075.29,79302.24
CE-0066,2024-04,559,584943.19,514911.67,70031.52
CE-0066,2024-05,640,669702.4,589523.2,80179.2
CE-0066,2024-06,693,725162.13,638343.09,86819.04
CE-0066,2024-07,713,746090.33,656765.69,89324.64
CE-0066,2024-08,659,689584.19,607024.67,82559.52
CE-0066,2024-10,624,652959.84,574785.12,78174.72
CE-0066,2024-11,816,853870.56,751642.08,102228.48
CE-0066,2024-12,810,847592.1,746115.3,101476.8
CE-0066,2025-01,423,442631.43,389637.99,52993.44
CE-0067,2023-01,602,197389.78,159536.02,37853.76
CE-0067,2023-02,636,208538.04,168546.36,39991.68
CE-0067,2023-03,655,214767.95,173581.55,41186.4
CE-0067,2023-04,774,253786.86,205117.74,48669.12
CE-0067,2023-05,801,262639.89,212273.01,50366.88
CE-0067,2023-06,820,268869.8,217308.2,51561.6
CE-0067,2023-07,710,232801.9,188157.1,44644.8
CE-0067,2023-08,689,225916.21,182591.89,43324.32
CE-0067,2023-09,774,253786.86,205117.74,48669.12
CE-0067,2023-10,785,257393.65,208032.85,49360.8
CE-0067,2023-11,974,319364.86,258119.74,61245.12
CE-0067,2023-12,1025,336087.25,271635.25,64452.0
CE-0067,2024-01,601,197061.89,159271.01,37790.88
CE-0067,2024-02,567,185913.63,150260.67,35652.96
CE-0067,2024-03,661,216735.29,175171.61,41563.68
CE-0067,2024-04,814,266902.46,215718.14,51184.32
CE-0067,2024-05,789,258705.21,209092.89,49612.32
CE-0067,2024-06,822,269525.58,217838.22,51687.36
CE-0067,2024-07,872,285920.08,231088.72,54831.36
CE-0067,2024-08,814,266902.46,215718.14,51184.32
CE-0067,2024-10,802,262967.78,212538.02,50429.76
CE-0067,2024-11,930,304937.7,246459.3,58478.4
CE-0067,2024-12,872,285920.08,231088.72,54831.36
CE-0067,2025-01,611,200340.79,161921.11,38419.68
CE-0068,2023-01,237,212520.27,173031.33,39488.94
CE-0068,2023-02,295,264529.45,215376.55,49152.9
CE-0068,2023-03,353,316538.63,257721.77,58816.86
CE-0068,2023-04,295,264529.45,215376.55,49152.9
CE-0068,2023-05,378,338956.38,275974.02,62982.36
CE-0068,2023-06,418,374824.78,305177.62,69647.16
CE-0068,2023-07,341,305778.11,248960.69,56817.42
CE-0068,2023-08,329,295017.59,240199.61,54817.98
CE-0068,2023-09,327,293224.17,238739.43,54484.74
CE-0068,2023-10,333,298604.43,243119.97,55484.46
CE-0068,2023-11,496,444768.16,362124.64,82643.52
CE-0068,2023-12,495,443871.45,361394.55,82476.9
CE-0068,2024-01,275,246595.25,200774.75,45820.5
CE-0068,2024-02,236,211623.56,172301.24,39322.32
CE-0068,2024-03,325,291430.75,237279.25,54151.5
CE-0068,2024-04,308,276186.68,224867.72,51318.96
CE-0068,2024-05,341,305778.11,248960.69,56817.42
CE-0068,2024-06,313,280670.23,228518.17,52152.06
CE-0068,2024-07,319,286050.49,232898.71,53151.78
CE-0068,2024-08,352,315641.92,256991.68,58650.24
CE-0068,2024-10,313,280670.23,228518.17,52152.06
CE-0068,2024-11,424,380205.04,309558.16,70646.88
CE-0068,2024-12,476,426833.96,347522.84,79311.12
CE-0068,2025-01,248,222384.08,181062.32,41321.76
CE-0069,2023-01,449,170503.26,116762.45,53740.81
CE-0069,2023-02,468,177718.32,121703.4,56014.92
CE-0069,2023-03,538,204300.12,139906.9,64393.22
CE-0069,2023-04,538,204300.12,139906.9,64393.22
CE-0069,2023-05,537,203920.38,139646.85,64273.53
CE-0069,2023-06,606,230122.44,157590.3,72532.14
CE-0069,2023-07,624,236957.76,162271.2,74686.56
CE-0069,2023-08,687,260881.38,178654.35,82227.03
CE-0069,2023-09,682,258982.68,177354.1,81628.58
CE-0069,2023-10,605,229742.7,157330.25,72412.45
CE-0069,2023-11,891,338348.34,231704.55,106643.79
CE-0069,2023-12,892,338728.08,231964.6,106763.48
CE-0069,2024-01,479,181895.46,124563.95,57331.51
CE-0069,2024-02,506,192148.44,131585.3,60563.14
CE-0069,2024-03,577,219109.98,150048.85,69061.13
CE-0069,2024-04,626,237717.24,162791.3,74925.94
CE-0069,2024-05,587,222907.38,152649.35,70258.03
CE-0069,2024-06,715,271514.1,185935.75,85578.35
CE-0069,2024-07,697,264678.78,181254.85,83423.93
CE-0069,2024-08,689,261640.86,179174.45,82466.41
CE-0069,2024-10,571,216831.54,148488.55,68342.99
CE-0069,2024-11,906,344044.44,235605.3,108439.14
CE-0069,2024-12,766,290880.84,199198.3,91682.54
CE-0069,2025-01,442,167845.08,114942.1,52902.98
CE-0070,2023-01,566,394032.22,300415.82,93616.4
CE-0070,2023-02,531,369666.27,281838.87,87827.4
CE-0070,2023-03,881,613325.77,467608.37,145717.4
CE-0070,2023-04,806,561113.02,427800.62,133312.4
CE-0070,2023-05,724,504027.08,384277.48,119749.6
CE-0070,2023-06,805,560416.85,427269.85,133147.0
CE-0070,2023-07,787,547885.79,417715.99,130169.8
CE-0070,2023-08,749,521431.33,397546.73,123884.6
CE-0070,2023-09,719,500546.23,381623.63,118922.6
CE-0070,2023-10,877,610541.09,465485.29,145055.8
CE-0070,2023-11,1219,848631.23,647008.63,201622.6
CE-0070,2023-12,911,634210.87,483531.47,150679.4
CE-0070,2024-01,604,420486.68,320585.08,99901.6
CE-0070,2024-02,702,488711.34,372600.54,116110.8
CE-0070,2024-03,796,554151.32,422492.92,131658.4
CE-0070,2024-04,897,624464.49,476100.69,148363.8
CE-0070,2024-05,705,490799.85,374192.85,116607.0
CE-0070,2024-06,758,527696.86,402323.66,125373.2
CE-0070,2024-07,808,562505.36,428862.16,133643.2
CE-0070,2024-08,840,584782.8,445846.8,138936.0
CE-0070,2024-10,705,490799.85,374192.85,116607.0
CE-0070,2024-11,1061,738636.37,563146.97,175489.4
CE-0070,2024-12,1142,795026.14,606139.34,188886.8
CE-0070,2025-01,622,433017.74,330138.94,102878.8
CE-0071,2023-01,687,185462.52,133525.32,51937.2
CE-0071,2023-02,905,244313.8,175895.8,68418.0
CE-0071,2023-03,912,246203.52,177256.32,68947.2
CE-0071,2023-04,890,240264.4,172980.4,67284.0
CE-0071,2023-05,985,265910.6,191444.6,74466.0
CE-0071,2023-06,1142,308294.32,221959.12,86335.2
CE-0071,2023-07,1299,350678.04,252473.64,98204.4
CE-0071,2023-08,1233,332860.68,239645.88,93214.8
CE-0071,2023-09,1004,271039.84,195137.44,75902.4
CE-0071,2023-10,1013,273469.48,196886.68,76582.8
CE-0071,2023-11,1492,402780.32,289985.12,112795.2
CE-0071,2023-12,1274,343929.04,247614.64,96314.4
CE-0071,2024-01,910,245663.6,176867.6,68796.0
CE-0071,2024-02,791,213538.36,153738.76,59799.6
CE-0071,2024-03,1018,274819.28,197858.48,76960.8
CE-0071,2024-04,1007,271849.72,195720.52,76129.2
CE-0071,2024-05,881,237834.76,171231.16,66603.6
CE-0071,2024-06,1003,270769.88,194943.08,75826.8
CE-0071,2024-07,1189,320982.44,231094.04,89888.4
CE-0071,2024-08,1218,328811.28,236730.48,92080.8
CE-0071,2024-10,1060,286157.6,206021.6,80136.0
CE-0071,2024-11,1443,389552.28,280461.48,109090.8
CE-0071,2024-12,1262,340689.52,245282.32,95407.2
CE-0071,2025-01,688,185732.48,133719.68,52012.8
CE-0072,2023-01,106,194906.44,174691.18,20215.26
CE-0072,2023-02,87,159970.38,143378.61,16591.77
CE-0072,2023-03,110,202261.4,181283.3,20978.1
CE-0072,2023-04,111,204100.14,182931.33,21168.81
CE-0072,2023-05,111,204100.14,182931.33,21168.81
CE-0072,2023-06,142,261101.08,234020.26,27080.82
CE-0072,2023-07,149,273972.26,245556.47,28415.79
CE-0072,2023-08,143,262939.82,235668.29,27271.53
CE-0072,2023-09,111,204100.14,182931.33,21168.81
CE-0072,2023-10,122,224326.28,201059.66,23266.62
CE-0072,2023-11,167,307069.58,275221.01,31848.57
CE-0072,2023-12,138,253746.12,227428.14,26317.98
CE-0072,2024-01,88,161809.12,145026.64,16782.48
CE-0072,2024-02,98,180196.52,161506.94,18689.58
CE-0072,2024-03,131,240874.94,215891.93,24983.01
CE-0072,2024-04,135,248229.9,222484.05,25745.85
CE-0072,2024-05,130,239036.2,214243.9,24792.3
CE-0072,2024-06,121,222487.54,199411.63,23075.91
CE-0072,2024-07,133,244552.42,219187.99,25364.43
CE-0072,2024-08,141,259262.34,232372.23,26890.11
CE-0072,2024-10,136,250068.64,224132.08,25936.56
CE-0072,2024-11,175,321779.5,288405.25,33374.25
CE-0072,2024-12,175,321779.5,288405.25,33374.25
CE-0072,2025-01,104,191228.96,171395.12,19833.84
CE-0073,2023-01,27,31527.9,22209.39,9318.51
CE-0073,2023-02,28,32695.6,23031.96,9663.64
CE-0073,2023-03,37,43204.9,30435.09,12769.81
CE-0073,2023-04,43,50211.1,35370.51,14840.59
CE-0073,2023-05,41,47875.7,33725.37,14150.33
CE-0073,2023-06,45,52546.5,37015.65,15530.85
CE-0073,2023-07,38,44372.6,31257.66,13114.94
CE-0073,2023-08,43,50211.1,35370.51,14840.59
CE-0073,2023-09,44,51378.8,36193.08,15185.72
CE-0073,2023-10,38,44372.6,31257.66,13114.94
CE-0073,2023-11,55,64223.5,45241.35,18982.15
CE-0073,2023-12,60,70062.0,49354.2,20707.8
CE-0073,2024-01,33,38534.1,27144.81,11389.29
CE-0073,2024-02,26,30360.2,21386.82,8973.38
CE-0073,2024-03,43,50211.1,35370.51,14840.59
CE-0073,2024-04,40,46708.0,32902.8,13805.2
CE-0073,2024-05,37,43204.9,30435.09,12769.81
CE-0073,2024-06,43,50211.1,35370.51,14840.59
CE-0073,2024-07,46,53714.2,37838.22,15875.98
CE-0073,2024-08,37,43204.9,30435.09,12769.81
CE-0073,2024-10,35,40869.5,28789.95,12079.55
CE-0073,2024-11,56,65391.2,46063.92,19327.28
CE-0073,2024-12,56,65391.2,46063.92,19327.28
CE-0073,2025-01,34,39701.8,27967.38,11734.42
CE-0074,2023-01,536,635562.0,532816.16,102745.84
CE-0074,2023-02,477,565602.75,474166.62,91436.13
CE-0074,2023-03,717,850182.75,712741.02,137441.73
CE-0074,2023-04,700,830025.0,695842.0,134183.0
CE-0074,2023-05,738,875083.5,733616.28,141467.22
CE-0074,2023-06,673,798009.75,669002.38,129007.37
CE-0074,2023-07,684,811053.0,679937.04,131115.96
CE-0074,2023-08,796,943857.0,791271.76,152585.24
CE-0074,2023-09,669,793266.75,665026.14,128240.61
CE-0074,2023-10,639,757694.25,635204.34,122489.91
CE-0074,2023-11,834,988915.5,829046.04,159869.46
CE-0074,2023-12,970,1150177.5,964238.2,185939.3
CE-0074,2024-01,552,654534.0,548721.12,105812.88
CE-0074,2024-02,569,674691.75,565620.14,109071.61
CE-0074,2024-03,630,747022.5,626257.8,120764.7
CE-0074,2024-04,615,729236.25,611346.9,117889.35
CE-0074,2024-05,732,867969.0,727651.92,140317.08
CE-0074,2024-06,636,754137.0,632222.16,121914.84
CE-0074,2024-07,685,812238.75,680931.1,131307.65
CE-0074,2024-08,801,949785.75,796242.06,153543.69
CE-0074,2024-10,578,685363.5,574566.68,110796.82
CE-0074,2024-11,1024,1214208.0,1017917.44,196290.56
CE-0074,2024-12,984,1166778.0,978155.04,188622.96
CE-0074,2025-01,521,617775.75,517905.26,99870.49
CE-0075,2023-01,815,62975.05,37106.95,25868.1
CE-0075,2023-02,1013,78274.51,46121.89,32152.62
CE-0075,2023-03,1208,93342.16,55000.24,38341.92
CE-0075,2023-04,1084,83760.68,49354.52,34406.16
CE-0075,2023-05,1255,96973.85,57140.15,39833.7
CE-0075,2023-06,1140,88087.8,51904.2,36183.6
CE-0075,2023-07,1279,98828.33,58232.87,40595.46
CE-0075,2023-08,1095,84610.65,49855.35,34755.3
CE-0075,2023-09,1270,98132.9,57823.1,40309.8
CE-0075,2023-10,1267,97901.09,57686.51,40214.58
CE-0075,2023-11,1590,122859.3,72392.7,50466.6
CE-0075,2023-12,1373,106091.71,62512.69,43579.02
CE-0075,2024-01,1010,78042.7,45985.3,32057.4
CE-0075,2024-02,872,67379.44,39702.16,27677.28
CE-0075,2024-03,1129,87237.83,51403.37,35834.46
CE-0075,2024-04,1231,95119.37,56047.43,39071.94
CE-0075,2024-05,1273,98364.71,57959.69,40405.02
CE-0075,2024-06,1310,101223.7,59644.3,41579.4
CE-0075,2024-07,1304,100760.08,59371.12,41388.96
CE-0075,2024-08,1257,97128.39,57231.21,39897.18
CE-0075,2024-10,1208,93342.16,55000.24,38341.92
CE-0075,2024-11,1549,119691.23,70525.97,49165.26
CE-0075,2024-12,1619,125100.13,73713.07,51387.06
CE-0075,2025-01,794,61352.38,36150.82,25201.56
CE-0076,2023-01,682,349702.32,301634.96,48067.36
CE-0076,2023-02,732,375340.32,323748.96,51591.36
CE-0076,2023-03,874,448152.24,386552.72,61599.52
CE-0076,2023-04,860,440973.6,380360.8,60612.8
CE-0076,2023-05,791,405593.16,349843.48,55749.68
CE-0076,2023-06,848,434820.48,375053.44,59767.04
CE-0076,2023-07,815,417899.4,360458.2,57441.2
CE-0076,2023-08,959,491736.84,424146.52,67590.32
CE-0076,2023-09,880,451228.8,389206.4,62022.4
CE-0076,2023-10,838,429692.88,370630.64,59062.24
CE-0076,2023-11,1199,614799.24,530293.72,84505.52
CE-0076,2023-12,1037,531732.12,458644.36,73087.76
CE-0076,2024-01,634,325089.84,280405.52,44684.32
CE-0076,2024-02,595,305092.2,263156.6,41935.6
CE-0076,2024-03,944,484045.44,417512.32,66533.12
CE-0076,2024-04,847,434307.72,374611.16,59696.56
CE-0076,2024-05,763,391235.88,337459.64,53776.24
CE-0076,2024-06,981,503017.56,433876.68,69140.88
CE-0076,2024-07,1071,549165.96,473681.88,75484.08
CE-0076,2024-08,844,432769.44,373284.32,59485.12
CE-0076,2024-10,794,407131.44,351170.32,55961.12
CE-0076,2024-11,1067,547114.92,471912.76,75202.16
CE-0076,2024-12,1053,539936.28,465720.84,74215.44
CE-0076,2025-01,567,290734.92,250772.76,39962.16
CE-0077,2023-01,797,100948.02,72861.74,28086.28
CE-0077,2023-02,763,96641.58,69753.46,26888.12
CE-0077,2023-03,938,118807.08,85751.96,33055.12
CE-0077,2023-04,959,121466.94,87671.78,33795.16
CE-0077,2023-05,899,113867.34,82186.58,31680.76
CE-0077,2023-06,1100,139326.0,100562.0,38764.0
CE-0077,2023-07,1042,131979.72,95259.64,36720.08
CE-0077,2023-08,1169,148065.54,106869.98,41195.56
CE-0077,2023-09,1045,132359.7,95533.9,36825.8
CE-0077,2023-10,1056,133752.96,96539.52,37213.44
CE-0077,2023-11,1225,155158.5,111989.5,43169.0
CE-0077,2023-12,1373,173904.18,125519.66,48384.52
CE-0077,2024-01,630,79795.8,57594.6,22201.2
CE-0077,2024-02,645,81695.7,58965.9,22729.8
CE-0077,2024-03,989,125266.74,90414.38,34852.36
CE-0077,2024-04,1023,129573.18,93522.66,36050.52
CE-0077,2024-05,891,112854.06,81455.22,31398.84
CE-0077,2024-06,1153,146038.98,105407.26,40631.72
CE-0077,2024-07,1075,136159.5,98276.5,37883.0
CE-0077,2024-08,949,120200.34,86757.58,33442.76
CE-0077,2024-10,1005,127293.3,91877.1,35416.2
CE-0077,2024-11,1146,145152.36,104767.32,40385.04
CE-0077,2024-12,1325,167824.5,121131.5,46693.0
CE-0077,2025-01,797,100948.02,72861.74,28086.28
CE-0078,2023-01,435,217134.6,166365.75,50768.85
CE-0078,2023-02,381,190179.96,145713.45,44466.51
CE-0078,2023-03,477,238099.32,182428.65,55670.67
CE-0078,2023-04,527,263057.32,201551.15,61506.17
CE-0078,2023-05,502,250578.32,191989.9,58588.42
CE-0078,2023-06,577,288015.32,220673.65,67341.67
CE-0078,2023-07,636,317465.76,243238.2,74227.56
CE-0078,2023-08,541,270045.56,206905.45,63140.11
CE-0078,2023-09,519,259064.04,198491.55,60572.49
CE-0078,2023-10,549,274038.84,209965.05,64073.79
CE-0078,2023-11,625,311975.0,239031.25,72943.75
CE-0078,2023-12,784,391341.44,299840.8,91500.64
CE-0078,2024-01,372,185687.52,142271.4,43416.12
CE-0078,2024-02,397,198166.52,151832.65,46333.87
CE-0078,2024-03,470,234605.2,179751.5,54853.7
CE-0078,2024-04,497,248082.52,190077.65,58004.87
CE-0078,2024-05,469,234106.04,179369.05,54736.99
CE-0078,2024-06,521,260062.36,199256.45,60805.91
CE-0078,2024-07,528,263556.48,201933.6,61622.88
CE-0078,2024-08,524,261559.84,200403.8,61156.04
CE-0078,2024-10,470,234605.2,179751.5,54853.7
CE-0078,2024-11,781,389843.96,298693.45,91150.51
CE-0078,2024-12,664,331442.24,253946.8,77495.44
CE-0078,2025-01,463,231111.08,177074.35,54036.73
CE-0079,2023-01,290,384534.2,287923.6,96610.6
CE-0079,2023-02,317,420335.66,314730.28,105605.38
CE-0079,2023-03,370,490612.6,367350.8,123261.8
CE-0079,2023-04,337,446855.26,334587.08,112268.18
CE-0079,2023-05,353,468070.94,350472.52,117598.42
CE-0079,2023-06,402,533043.96,399121.68,133922.28
CE-0079,2023-07,477,632492.46,473584.68,158907.78
CE-0079,2023-08,393,521110.14,390186.12,130924.02
CE-0079,2023-09,444,588735.12,440820.96,147914.16
CE-0079,2023-10,419,555585.62,415999.96,139585.66
CE-0079,2023-11,575,762438.5,570883.0,191555.5
CE-0079,2023-12,446,591387.08,442806.64,148580.44
CE-0079,2024-01,334,442877.32,331608.56,111268.76
CE-0079,2024-02,275,364644.5,273031.0,91613.5
CE-0079,2024-03,351,465418.98,348486.84,116932.14
CE-0079,2024-04,338,448181.24,335579.92,112601.32
CE-0079,2024-05,396,525088.08,393164.64,131923.44
CE-0079,2024-06,429,568845.42,425928.36,142917.06
CE-0079,2024-07,413,547629.74,410042.92,137586.82
CE-0079,2024-08,391,518458.18,388200.44,130257.74
CE-0079,2024-10,410,543651.8,407064.4,136587.4
CE-0079,2024-11,488,647078.24,484505.92,162572.32
CE-0079,2024-12,518,686857.64,514291.12,172566.52
CE-0079,2025-01,261,346080.78,259131.24,86949.54
CE-0080,2023-01,318,139662.42,117850.8,21811.62
CE-0080,2023-02,361,158547.59,133786.6,24760.99
CE-0080,2023-03,397,174358.43,147128.2,27230.23
CE-0080,2023-04,466,204662.54,172699.6,31962.94
CE-0080,2023-05,478,209932.82,177146.8,32786.02
CE-0080,2023-06,460,202027.4,170476.0,31551.4
CE-0080,2023-07,527,231453.13,195306.2,36146.93
CE-0080,2023-08,504,221351.76,186782.4,34569.36
CE-0080,2023-09,438,192365.22,162322.8,30042.42
CE-0080,2023-10,382,167770.58,141569.2,26201.38
CE-0080,2023-11,527,231453.13,195306.2,36146.93
CE-0080,2023-12,626,274932.94,231995.6,42937.34
CE-0080,2024-01,344,151081.36,127486.4,23594.96
CE-0080,2024-02,290,127365.1,107474.0,19891.1
CE-0080,2024-03,483,212128.77,178999.8,33128.97
CE-0080,2024-04,359,157669.21,133045.4,24623.81
CE-0080,2024-05,426,187094.94,157875.6,29219.34
CE-0080,2024-06,533,234088.27,197529.8,36558.47
CE-0080,2024-07,429,188412.51,158987.4,29425.11
CE-0080,2024-08,462,202905.78,171217.2,31688.58
CE-0080,2024-10,367,161182.73,136010.2,25172.53
CE-0080,2024-11,584,256486.96,216430.4,40056.56
CE-0080,2024-12,627,275372.13,232366.2,43005.93
CE-0080,2025-01,364,159865.16,134898.4,24966.76
CE-0081,2023-01,408,145876.32,94884.48,50991.84
CE-0081,2023-02,367,131217.18,85349.52,45867.66
CE-0081,2023-03,554,198077.16,128838.24,69238.92
CE-0081,2023-04,567,202725.18,131861.52,70863.66
CE-0081,2023-05,483,172691.82,112326.48,60365.34
CE-0081,2023-06,595,212736.3,138373.2,74363.1
CE-0081,2023-07,480,171619.2,111628.8,59990.4
CE-0081,2023-08,540,193071.6,125582.4,67489.2
CE-0081,2023-09,444,158747.76,103256.64,55491.12
CE-0081,2023-10,573,204870.42,133256.88,71613.54
CE-0081,2023-11,725,259216.5,168606.0,90610.5
CE-0081,2023-12,713,254926.02,165815.28,89110.74
CE-0081,2024-01,337,120490.98,78372.72,42118.26
CE-0081,2024-02,426,152312.04,99070.56,53241.48
CE-0081,2024-03,564,201652.56,131163.84,70488.72
CE-0081,2024-04,444,158747.76,103256.64,55491.12
CE-0081,2024-05,461,164825.94,107210.16,57615.78
CE-0081,2024-06,577,206300.58,134187.12,72113.46
CE-0081,2024-07,589,210591.06,136977.84,73613.22
CE-0081,2024-08,539,192714.06,125349.84,67364.22
CE-0081,2024-10,538,192356.52,125117.28,67239.24
CE-0081,2024-11,586,209518.44,136280.16,73238.28
CE-0081,2024-12,645,230613.3,150001.2,80612.1
CE-0081,2025-01,406,145161.24,94419.36,50741.88
CE-0082,2023-01,152,136014.16,109506.88,26507.28
CE-0082,2023-02,157,140488.31,113109.08,27379.23
CE-0082,2023-03,250,223707.5,180110.0,43597.5
CE-0082,2023-04,214,191493.62,154174.16,37319.46
CE-0082,2023-05,243,217443.69,175066.92,42376.77
CE-0082,2023-06,285,255026.55,205325.4,49701.15
CE-0082,2023-07,239,213864.37,172185.16,41679.21
CE-0082,2023-08,257,229971.31,185153.08,44818.23
CE-0082,2023-09,213,190598.79,153453.72,37145.07
CE-0082,2023-10,204,182545.32,146969.76,35575.56
CE-0082,2023-11,307,274712.81,221175.08,53537.73
CE-0082,2023-12,298,266659.34,214691.12,51968.22
CE-0082,2024-01,161,144067.63,115990.84,28076.79
CE-0082,2024-02,181,161964.23,130399.64,31564.59
CE-0082,2024-03,261,233550.63,188034.84,45515.79
CE-0082,2024-04,216,193283.28,155615.04,37668.24
CE-0082,2024-05,258,230866.14,185873.52,44992.62
CE-0082,2024-06,243,217443.69,175066.92,42376.77
CE-0082,2024-07,287,256816.21,206766.28,50049.93
CE-0082,2024-08,280,250552.4,201723.2,48829.2
CE-0082,2024-10,221,197757.43,159217.24,38540.19
CE-0082,2024-11,287,256816.21,206766.28,50049.93
CE-0082,2024-12,274,245183.42,197400.56,47782.86
CE-0082,2025-01,152,136014.16,109506.88,26507.28
CE-0083,2023-01,146,56742.9,42589.66,14153.24
CE-0083,2023-02,162,62961.3,47257.02,15704.28
CE-0083,2023-03,225,87446.25,65634.75,21811.5
